"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Ecuador","ECU","GDP per capita (current US$)","NY.GDP.PCAP.CD","222.266960557926","209.351835537587","199.173011784592","209.617519369563","226.719814031916","454.665465827778","449.398432949665","458.780082888583","450.570973078874","527.500032763657","471.386536396575","440.757681400775","495.587562917534","588.597246538126","970.735572257096","1106.51816161046","1266.39072502235","1495.25294345802","1574.56103737576","1823.72322954603","2241.78888160363","2665.31224963865","2374.5988232495","1993.0347089154","1916.70467206085","1895.77030651113","1651.49367841708","1467.30199898603","1340.14238287824","1392.23209977462","1491.40255736277","1623.98955697433","1690.1546674855","1729.3737086967","2028.19827744625","2135.63411861615","2159.15062948696","2361.59952041165","2300.40750530437","1584.46344346497","1451.2907755099","1903.74186759833","2183.96746464366","2440.46916385745","2708.55829298253","3021.94276733003","3350.78414231906","3590.7115134942","4274.94082062073","4255.55556311861","4657.30173745799","5223.37757490143","5702.16828789377","6051.61112938686","6345.84072505948","6248.11087312643","",
"Egypt, Arab Rep.","EGY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","165.56939700684","168.647077370974","171.896456372049","183.720125902144","201.58980279991","220.706723537539","232.445188487003","241.417098919414","259.583109722429","238.39822942304","296.133082298723","338.423397443607","362.478307733943","359.346139231733","428.857617182766","528.308444494782","526.367289431194","561.107742112685","601.133092251256","637.575683438405","702.590366739659","707.025507638284","776.403158580028","653.602231987076","720.410057415336","764.760681131055","640.850513525015","710.362406790335","774.910867286011","846.998073920824","963.557312774295","1063.43341585838","1211.29030763779","1286.79351390038","1351.6140100333","1461.01825941042","1402.75985433398","1238.92655752261","1147.78171316851","1071.3233388161","1196.73330850419","1409.17787522982","1681.31448106002","2061.61277225263","2349.28686465682","2668.03598826159","2816.66694347778","3226.13137881998","3264.45006267526","3365.70742057477","3614.74676616271","",
"Euro area","EMU","GDP per capita (current US$)","NY.GDP.PCAP.CD","924.60239954653","1008.51232208827","1108.83458986786","1232.30596696657","1358.13132155357","1468.79149639931","1588.57133594796","1713.61205951989","1825.05947368386","2002.84930087024","2231.8709073351","2515.7851272264","3019.16237541359","3894.40545048267","4390.75101908707","5064.98766330004","5261.22137806687","5959.53810504164","7265.66693125857","8766.9779684059","9780.64068118411","8467.99570064695","8176.98855245054","7961.52416504303","7624.28189188589","7818.14514974449","10944.8381329916","13500.1219345213","14796.8624458023","15048.563824875","18848.7926259809","19524.0473358631","21444.7578356776","19566.7740770258","20612.3776776641","23736.3863852754","23967.9219109707","21864.8408028606","22422.113782061","22261.7014064963","20207.1230274844","20444.1625551179","22128.9456719333","27156.4115362017","30977.1018329791","31979.5684914868","33791.7698937361","38706.316325174","42221.4927206653","38475.8477601153","37604.2662832925","40426.1129320406","37584.4454125784","38920.6198398243","39594.6458434789","33997.9132898137","",
"Eritrea","ERI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150.952061464067","148.492789556595","168.90409794058","182.679605068748","216.554170767005","210.540257516117","223.396896564971","200.871844205962","199.813195113431","205.846035687116","192.50764323803","221.526812689201","272.832832575321","262.074529800649","281.375017348319","299.111451823154","306.665143919595","404.196309045471","451.426693297243","544.462431141676","","","","","",
"Spain","ESP","GDP per capita (current US$)","NY.GDP.PCAP.CD","396.392253337614","450.053289246968","520.206131380005","609.487384056513","675.241639141208","774.761609330096","889.659872011529","968.306781765983","950.545740593734","1077.67869994591","1208.99666177967","1359.76939667218","1709.19371762225","2252.51385719224","2759.53994967487","3221.58639571399","3288.45739531819","3631.82155193161","4343.71027217181","5753.02733045419","6200.33627034647","5359.14324563775","5151.55399296785","4472.08823858807","4483.85195534637","4693.07558925929","6504.07293249757","8228.71963465408","9689.53885849796","10662.9242467351","13773.3656978541","14782.0389005817","16105.4187285163","13362.0183458364","13465.3778261116","15561.9727455217","16236.7716792911","14872.5658906784","15534.3598889091","15859.0860257836","14787.756063671","15359.1084396669","17019.5354136605","21495.7074076474","24918.6458419994","26510.7174533426","28482.6094833461","32709.4010383771","35578.736189717","32333.4661042498","30737.8322708385","31832.2380807085","28647.8352426892","29370.6638674201","29718.5002155441","25831.5823052954","",
"Estonia","EST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3044.37910879554","3352.73024968655","3619.94670373304","4052.29267186935","4148.06045833246","4070.03190359432","4498.95870413333","5308.34696117632","7174.24079225034","8850.46784994613","10338.3172625946","12595.414840361","16586.4079613909","18094.5473954875","14726.3139057181","14641.4031443742","17453.7537611724","17490.9931300409","19155.4212505428","20147.7782167553","17295.36383043","",
"Ethiopia","ETH","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","202.943464189159","207.700844585156","223.942252100377","205.003399388995","232.510329130439","233.949566505056","242.173582041144","242.913612155868","247.16119126198","253.34796072532","270.440330887059","203.341639558486","165.128126726559","125.128885469833","133.898602421809","144.69293499473","141.053555455594","124.677575181672","119.299988763872","124.050950453133","120.353115249751","111.531169295354","119.058658783821","135.976361909988","161.876953908295","194.077993674435","243.628845484383","325.794900659893","380.264841033255","341.85895616943","355.588991513187","469.792303889824","503.902606586893","573.565960346077","619.143563112135","",
"European Union","EUU","GDP per capita (current US$)","NY.GDP.PCAP.CD","876.494068384264","946.161599194996","1024.52225196312","1118.65539191166","1228.96277327986","1327.34782497099","1427.9425681055","1523.34992031421","1572.8004687311","1716.41734215941","1933.93910553845","2176.20792574786","2589.53165827389","3268.82636122752","3653.79184032041","4237.48924385107","4368.03095656854","4925.74173389884","6010.96770223856","7312.78776715729","8313.37833144742","7327.85730952852","7034.01732076038","6802.37832817522","6515.77475210927","6719.17784624443","9187.9136784965","11337.1617746168","12605.7245633278","12825.3821443518","15851.8670315348","16419.0114590577","17839.4052790548","16212.7723171931","17177.6978555864","19683.6519562004","20090.4198327145","18913.3907410208","19549.6202920348","19480.355579105","18074.8330363292","18244.0063744753","19845.5459276649","24092.6155780344","27723.1817343232","28887.5179235389","30708.5201339901","35377.0452639275","37921.4539800559","33817.8774562279","33595.655659168","36241.9183717417","34150.5278543395","35402.4915235558","36425.565954594","31843.1854947788","",
"Fragile and conflict affected situations","FCS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","668.118420727774","609.975803199334","574.771655014709","628.313214694507","701.533646563709","832.591473716296","950.00851472237","1151.92196338894","1426.97825845067","1278.53256422809","1458.95927765608","1521.69786031341","1719.51108503906","1696.6196438376","1643.52800809442","1440.33619509053","",
"Finland","FIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","1179.35301099994","1327.427224366","1411.70239818044","1522.3192420995","1707.50393824701","1882.08685764849","2010.21345619725","2034.18904965478","1907.07727217667","2178.03525044982","2467.47634653616","2718.20755188138","3180.00587263802","4176.27276078757","5301.54277799545","6260.19127850933","6744.69698199575","7074.35652980497","7634.48240766645","9339.17707570089","11232.274564422","10934.5680935815","10945.2773406605","10505.8336621689","10841.5671289286","11405.9336506035","14962.2553603914","18580.6586479255","22056.7017537988","23983.8457535829","28380.548911275","25503.2152090109","22337.4871236912","17617.0304386654","20305.5835495475","26273.4659031066","25777.6412996396","24676.4970769622","25989.407503518","26178.7917845508","24253.2504245786","24913.2445163584","26834.0262501804","32816.160880214","37636.1117341753","38969.171631813","41120.6765061581","48288.5490978186","53401.3148725198","47107.1557090705","46205.1660111855","50787.5649828531","47415.5598711351","49638.0771298139","49864.5762453579","41920.7977456941","",
"Fiji","FJI","GDP per capita (current US$)","NY.GDP.PCAP.CD","285.559793882226","287.347177094076","291.555831464401","296.78864559009","310.888073144811","317.072263823461","316.176267906957","333.310554309052","334.650806966317","357.458747326287","422.413510435661","466.04375785837","583.353154168805","768.735680805268","987.979665049496","1186.74605407767","1182.1705902898","1202.7137742022","1360.8635621092","1640.6704099112","1893.04368540117","1898.58905608307","1786.9239624533","1638.64210879202","1681.97401592003","1603.58220790828","1795.60532744379","1632.07342405604","1535.41193872226","1632.13829134345","1834.99460934282","1881.58013475034","2057.39840026859","2166.05846345028","2383.91825955131","2540.75151834037","2714.24311986153","2641.06808047268","2070.16843332117","2408.16546581581","2076.01330767665","2038.89924111333","2259.05579575103","2835.98091747817","3332.91446001498","3658.61747680046","3750.03499077416","4079.22884156087","4178.32169073543","3369.85520485942","3651.9582906354","4351.91933412407","4550.26709452374","4765.84402994337","5112.38189037251","4916.25099567297","",
"France","FRA","GDP per capita (current US$)","NY.GDP.PCAP.CD","1338.29960630568","1440.55433032888","1585.91726742846","1752.96440283546","1919.26671770559","2042.24038372783","2189.67088787159","2346.36295154832","2532.3147484766","2725.21764331867","2862.46926773347","3173.8400260794","3857.37278960172","4965.85476882631","5317.61951021977","6672.51138816429","6846.35219681131","7513.34497298839","9248.4416311044","11170.4601663549","12712.6013994711","11110.5597678072","10505.7354723033","10005.151671686","9432.29235681539","9775.33943453059","13557.1472150713","16324.3935591631","17696.5111500917","17704.9589834678","21795.2378254833","21782.4162038013","23937.0569176208","22503.2608510696","23625.5289969556","27037.9721319292","27015.2589591084","24359.4250618537","25101.3687369434","24799.2960096043","22465.6418414637","22527.3177509504","24275.2426027905","29691.1815836764","33874.7425478435","34879.7263291899","36544.5085344191","41600.5839748157","45413.065712185","41631.1314123702","40705.7662299421","43807.4759032413","40838.024436834","42571.1979897409","42546.8387870273","36248.1801907194","",
"Faroe Islands","FRO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24502.2575227229","24550.3897333885","22850.4429638732","24566.0638419718","26731.1371367759","31098.0899974115","35008.1685188704","35808.8298627485","40617.3049771172","46878.115456099","49625.4786680383","46429.9206292594","47381.5227624969","50910.4340505074","48695.1711837983","54117.8444148388","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","1320.06247056199","","","1275.86755810252","1296.32098107171","1355.14018691589","1436.90682424461","1528.0646936085","1682.18623481781","1756.20242180413","1908.84862945823","1909.35063220721","2065.00427684183","2019.95255764154","1906.80976167217","2029.32665656528","2046.79151825467","2170.9606255236","2239.91695437156","2257.77366497481","2293.57961354104","2247.83767300023","2352.63940940507","2393.93641180924","2435.19984773506","2501.52768205835","2669.37505410683","2838.44854708113","2998.64219722448","3147.67920215769","3044.07737286632","3057.09102471788","","",
"Gabon","GAB","GDP per capita (current US$)","NY.GDP.PCAP.CD","283.397626089531","332.500103896121","358.560975155028","299.223747742158","411.765440302784","425.294238603279","453.127535131284","490.302386258729","520.374647069455","550.280223362432","548.707083623772","634.311960199288","702.149723343564","1157.14340784191","2425.33556355108","3320.80936005738","4533.78705840413","4138.78464520097","3439.41604871616","4258.69814988249","5869.23115323864","5166.27245964906","4717.90785683723","4309.02474955222","4407.25708367862","4023.55254950685","3990.01475146989","3742.59678229206","4253.59758789809","4517.80121195632","6250.64321724727","5523.03492038688","5566.79472637461","4245.51424531316","3958.73828223364","4564.26938249995","5107.31688086843","4656.96790891356","3821.80855384837","3878.03185281526","4115.03678362345","3981.85878620242","4119.15459556026","4929.32263663698","5755.95950423203","6865.32349733016","7206.96840817941","8632.75695116356","10523.2702492172","8003.79074340784","9312.04946268888","11530.1472010731","10642.4322523013","10658.7727292505","10772.0617537637","8311.47651219177","",
"United Kingdom","GBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","1380.30624126257","1452.54470901356","1513.65144854926","1592.61447661562","1729.39997803568","1850.95476855498","1959.62782962126","2023.62756371118","1896.38674860735","2032.34700964503","2347.54431773747","2649.80151387223","3030.43251411977","3426.27622050378","3665.8627976419","4299.74561799284","4138.16778761535","4681.43993173038","5976.93816899991","7804.76208051155","10032.062080015","9599.30622221965","9146.07735701852","8691.51881306514","8179.19444064991","8652.21654247593","10611.112210096","13118.586534629","15987.1680775688","16239.2821960944","19095.4669984608","19900.7266505069","20487.1707852878","18389.0195675099","19709.2380983653","21330.276252903","22462.5094323584","24803.1474321952","26281.0477516525","26675.9155954667","26400.6564382696","25980.2203793473","28301.2083322425","32575.0919626199","38305.8726859929","40047.905967007","42534.3062613449","48428.1574527987","45195.1569273881","37166.2759654944","38292.8711313583","41020.3769643089","41294.5148008666","42294.8901157814","46278.5202128829","43734.0001709187","",
"Georgia","GEO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1614.6401223992","1314.67067020404","757.223548505358","550.015542609224","517.087087940892","569.018138143296","670.461104809102","774.680203294323","805.272684520598","628.865651645466","691.997710105302","733.970414207347","779.384593479877","928.010822716837","1207.36722750294","1530.05752090499","1872.68041606715","2492.12877994527","3174.94900068643","2706.58851158173","2964.47704802208","3725.06322121592","4142.8691753655","4274.37687295064","4429.65007451491","3795.97330845042","",
"Ghana","GHA","GDP per capita (current US$)","NY.GDP.PCAP.CD","182.979246224725","189.713214561876","195.120016077062","210.968978498357","230.431291917139","266.318714877505","269.459235572619","216.841479579139","202.761861045246","233.651269791372","257.652031459018","273.822796409195","232.539862332294","263.685963969709","301.36667320933","285.829466570477","275.877922947673","312.999343901447","353.709180539066","381.036448633698","411.518030874168","379.797675288649","351.319205747966","341.08707325448","358.396586107534","354.219711284642","437.088948105851","376.46042288959","375.225019011648","368.998197990902","402.588881651019","438.520372600581","414.561639703092","375.065333637944","333.217824990775","385.725260199644","403.919754828621","392.251816424239","416.326248548834","419.885550884737","264.702576168061","275.47237205944","311.616825027768","375.880704460924","426.159234240606","501.72407455066","929.726628584054","1099.02231257957","1234.07990011094","1095.50323245528","1323.09914056856","1587.19087274761","1641.82592182439","1827.10136779993","1441.63645311166","1381.41247833098","",
"Gibraltar","GIB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","368.063825404682","379.816935376126","429.736794302637","421.945806025067","441.925743951787","473.510049149612","486.510678707518","458.253649556449","448.917767221592","469.761907276736","476.200367654183","454.161844658114","422.282015874088","400.27151641225","340.41422898218","316.38230769534","323.627842643559","371.320959304985","387.367961615385","303.760966051664","296.174576273352","407.206572153301","433.074755234154","430.199953543689","430.0564738591","447.790989285501","487.345714209237","521.538905868244","539.615774988756","531.320595188714","",
"Gambia, The","GMB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","108.315294890097","112.156263734832","96.7327566997105","103.645531664899","116.921136616835","121.098341293725","124.671880852013","153.488690492818","189.50595329472","221.049997359076","209.149116591679","250.250974224206","302.621204665312","353.947898498809","398.895229735014","349.791970720697","333.308900558493","317.048501360695","252.944745064876","308.328532057592","242.168919546205","274.365322477113","316.315714456624","322.443377708495","345.854678362889","727.036958130153","729.054538582067","748.830252282885","720.11600371576","737.508733311847","774.052674308571","713.206183369744","725.008230908813","682.965714451699","637.1055214626","542.504283101316","442.186688046316","360.677324396328","414.98105275821","433.291583107888","440.313938442306","519.95470925231","608.646438831853","549.539506668519","562.568166142471","516.984254988416","504.989013819816","484.112864967249","441.293817014382","","",
"Guinea-Bissau","GNB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","110.607611451775","108.351588014366","118.819683832548","118.925895112966","129.122465531336","139.997765085618","141.909478916911","142.73608837229","149.708567656929","142.120157020628","130.198439233065","178.479156969192","186.997280167697","180.870373909619","149.807655122565","152.238344113548","134.803065664714","175.997969066178","162.835142449285","206.374550316697","230.979121072469","238.060281205589","204.862726361688","209.683593626806","203.980392151987","215.066361644641","224.041785557079","217.711112054272","163.800081081525","174.296766431254","281.403660289496","291.950531923183","303.011861874309","339.860748738479","370.934077294665","401.147289045779","395.97799385472","455.435857767719","553.456505772194","517.14704657905","518.598360839748","660.586769356136","580.643367387967","584.281845186903","615.940922199717","573.028618907732","",
"Equatorial Guinea","GNQ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","35.3677268092714","41.5345228873326","48.0181587276003","240.31865155806","250.880313645769","256.040811247214","233.855392652903","230.214011265605","228.01749221027","227.952037473625","238.005711911373","309.464696564524","377.26268879136","437.775534706334","453.641718658371","471.915481029568","","","229.563612673105","157.69025923949","176.261326988269","162.674303154989","170.527345577854","197.573733566818","231.364393182365","271.915429307677","283.605265326123","241.526154215915","297.112876854198","284.096900400058","333.366786252115","325.155281448959","232.704755143562","316.402505859084","501.166418959303","921.852152557076","746.857169055519","1209.9376945195","1970.25122893884","2661.42147919706","3182.76787373008","4234.60208580725","7276.0756558754","13129.5981770095","14162.0548880632","16186.17320583","23347.6608504426","14451.5242165903","17441.0925450303","22944.9262899318","23278.2300613417","21497.894425719","18918.2768313328","11120.8579902839","",
"Greece","GRC","GDP per capita (current US$)","NY.GDP.PCAP.CD","533.686381232649","597.287321012322","630.61394129381","701.62041775285","784.954348432918","888.921997905322","981.652394470053","1052.12099276566","1134.35615147538","1284.21231559082","1494.38785525349","1652.3265992595","1899.6752725147","2502.81435849334","2828.74843219735","3153.23530574717","3390.54548359296","3886.37425270915","4694.63368334781","5705.94927419931","5893.66180979161","5380.26768284354","5579.23477158982","5019.87865266132","4852.5657284733","4813.71117991069","5656.5053560681","6564.88450260813","7598.02805334994","7846.67816401445","9600.18512965969","10188.3697801238","11176.4584362517","10401.9829861914","11091.2838606376","12959.3243186619","13749.1151520996","13427.8324937945","13472.1376415276","13245.1894634121","12042.9537310995","12538.1788278361","14110.3133911078","18477.578411927","21955.1040911595","22551.735744099","24801.1578065035","28827.3263555224","31997.2820108813","29710.9702950284","26919.3616367757","25914.6815458943","22242.681934771","21842.7033068901","21627.3542876417","18035.5543201083","",
"Grenada","GRD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","591.240658637252","758.371471373132","884.203784892632","939.450062223315","970.343774073587","1022.97351997308","1054.4910901497","1118.44776570057","1283.3045617106","1438.01158875825","1682.7122556248","1881.78344609442","2199.48862821457","2295.97622152885","2504.48779607455","2581.40157832548","2545.82062683627","2633.49977141311","2755.99030748503","2923.24945287364","3015.48322116925","3364.34438426502","3742.3665717748","5117.53956278656","5109.95871520766","5292.23237929408","5773.29915119914","5836.12021189585","6754.38117450337","6764.72286695124","7322.52617141648","7946.63850064393","7394.94631834849","7365.6666592364","7410.76107991498","7583.54647643206","7956.14184182861","8573.69394895841","9156.54713922909","",
"Greenland","GRL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","1498.27649295437","1876.50422354843","2196.71433693896","2860.28068820042","3432.70594066779","4257.91257432112","4844.65625100608","5713.96301706019","7235.51683745601","8480.76199533072","9483.10296840521","8544.0983111801","7813.65159517008","7988.17823859827","7198.708040151","7760.83450802386","11271.3330380617","14554.3520762171","16397.9501938761","16813.7414501107","18326.9285151847","18315.3156087397","18768.8264960747","16797.3573901144","18124.1007573944","21665.8308063995","21422.4622168251","19145.6144069473","20496.5798031634","20170.322763798","19004.0034517255","19275.4328079683","20652.8412682386","24706.2919331832","28416.7776652046","28985.3908702269","31902.5047515616","36070.919815783","40863.2573152497","41097.5563587729","40193.6660251226","44010.3332192995","41471.6558845075","42827.8082665792","43364.8828499176","","",
"Guatemala","GTM","GDP per capita (current US$)","NY.GDP.PCAP.CD","252.83730925451","253.933624899884","262.499543793421","282.068733368879","282.361091851368","281.586873490838","286.21822312961","291.101487171106","313.848239322096","325.211186325128","351.072319422707","355.837688675727","366.2256087784","435.311556460713","520.919391861398","584.469641772482","681.223540030796","832.939476055936","898.781213273168","995.544553884248","1106.77226004786","1177.43267568095","1161.00330027553","1173.77869305131","1196.64173305059","1197.61669062187","869.174336322722","831.133098734893","898.297451962559","940.766922572361","835.299046504079","1002.24802718073","1085.42670881601","1156.17338885812","1284.64682136859","1415.12184484301","1487.10269690955","1636.21316812779","1741.40218593402","1605.52801856597","1650.36595897633","1561.59571159686","1692.96379628014","1743.1660970874","1860.98880458201","2064.04724844173","2241.00500229804","2472.38906662468","2774.31806300572","2617.11219130186","2805.95141622266","3166.58231162147","3278.62912810215","3432.02178123188","3666.59460633312","3903.49084220656","",
"Guam","GUM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per capita (current US$)","NY.GDP.PCAP.CD","301.683094344469","319.310440453554","324.613418544566","283.990278671056","306.356165937697","327.863120021646","345.303980387349","372.294160251812","337.833863672456","362.534864714727","385.01296076117","400.746791397122","400.710157066639","425.911417221064","594.273473931851","668.486499675632","605.106736546082","590.049118297057","655.797068648663","678.592308587818","766.830999702522","724.053374840023","613.64845836739","627.055389750378","565.925874696705","592.761912699895","667.88307691405","475.867027986948","563.091245822402","522.941380091288","550.59305007086","469.278719082463","513.197605556251","614.345450375357","747.860202426631","855.416351998422","966.054182147051","1020.82704402312","973.165756839085","938.618364037151","960.186760126421","936.916223868158","972.216499604208","999.181647229363","1058.95851524012","1110.95771735024","1961.05562322394","2334.02104216431","2569.98850579426","2698.05899106455","2998.94127424089","3408.73190339614","3759.38354709702","3928.87894976629","4028.1639914829","4127.35101806198","",
"High income","HIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","1399.13534166127","1458.99196408379","1554.97274065504","1652.28547948707","1782.15195500115","1912.53166544048","2074.88089624094","2202.41987895585","2364.38255841511","2567.00099198384","2793.35243026755","3069.0909107431","3523.80170272325","4223.51742949806","4715.8944193423","5209.92947240342","5630.70800000586","6322.35673641271","7507.35309369966","8609.27828521979","9539.61938222559","9607.73722589197","9444.99142263596","9681.27424524581","10030.7529824136","10473.9423238041","12620.5866385711","14515.4948280332","16234.2913668265","16882.7206405177","18839.0371645149","19763.8288229171","21130.8455356191","21151.0132312854","22504.5543961249","24645.2334348948","24687.671454419","24146.6845979287","24053.0834784891","25102.2192276256","25446.9465784257","25045.3331453149","25946.0642899226","28912.5377762192","31966.657617797","33559.3971402432","35175.8203433853","38184.2423941525","40220.8389942448","37420.2051176881","38982.6420757451","41805.7870400549","41638.3441909324","41758.986855936","42329.5908776317","39576.860631403","",
"Hong Kong SAR, China","HKG","GDP per capita (current US$)","NY.GDP.PCAP.CD","429.443883314054","483.177560865327","521.859758231049","577.346710438781","649.064259591888","676.805507110096","685.926614135084","723.239225616661","714.48296958061","825.523449142012","960.031961510704","1106.46971695915","1384.73843732271","1893.18124189464","2166.18145119256","2252.11188136859","2850.0146101832","3429.42027607254","3923.94373132755","4569.45370724224","5700.41263435822","5991.32026141972","6133.78407860515","5595.23513863846","6208.22615937199","6542.93153674313","7435.03069759422","9055.10626708075","10609.7456394545","12097.7751586818","13485.5448929565","15465.8588553349","17976.4293827655","20395.5173666776","22502.5797409692","23497.4923138193","24818.1545523517","27330.0333502807","25808.970952453","25091.6665997966","25756.6637783278","25230.2163329516","24665.8899982779","23977.0194516698","24928.1003722551","26649.750801707","28224.2150609389","30594.0178410231","31515.6627713018","30697.340383517","32549.998231121","35142.4879344543","36707.7742282554","38364.1949010023","40215.6677311265","42422.8740206243","",
"Honduras","HND","GDP per capita (current US$)","NY.GDP.PCAP.CD","167.629460234636","172.153391474976","181.25867143354","185.514828523154","200.195902861619","216.204199797929","227.23009428014","240.559420308508","253.428414701042","254.960488760747","268.642508162385","264.238133864268","282.223751080745","311.625936158514","343.048793509497","361.678199717801","420.608162606872","504.840038730107","565.267842337874","639.03465886788","705.747371599912","751.697685027073","750.588902710651","771.492910263363","807.273684264292","858.892016304199","872.228650094208","923.213728705222","857.258795515631","747.555344305223","621.796954629459","608.691584480491","660.189170745522","654.750519334931","629.157461793412","699.509577373229","704.686148042149","796.317779629425","869.110945267103","878.651350046785","1138.14703181001","1187.59023310705","1196.5586529374","1228.47836147578","1298.93928974385","1405.78216029461","1547.26665863618","1720.76735998217","1899.54847013653","1975.79609930426","2110.8220208871","2323.75711462464","2395.07344192129","2356.51670365541","2434.280046303","2495.59049758671","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (current US$)","NY.GDP.PCAP.CD","89.8073763257347","92.9500210091981","95.6574250503383","100.563724762345","107.301181191394","117.649459966745","124.349033424425","125.917617477599","125.823028812037","132.459106590231","137.660435516881","142.475521754716","149.505474399359","174.162847592126","206.890321013531","231.505701596986","246.710733471042","279.087849801673","311.127645513496","345.003047506283","363.411778637024","360.347859285716","346.600848933543","328.016777817803","331.662598755117","341.792144061328","382.647133726342","415.577268914622","397.082834115423","369.507055053147","365.203470759992","366.128374083684","323.113550611081","318.797707917786","275.378298337222","305.610704570859","311.068043141292","317.501978262591","318.273016235967","310.186978412448","327.058143655128","302.292226345733","319.375328091902","353.238250221722","394.405214623222","443.217783500193","514.79050847068","595.732754688751","698.035605536927","684.690662242704","736.936027476102","801.96459770821","830.77149634743","876.271118687642","900.090852841889","856.442353971365","",
"Croatia","HRV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4794.93721251327","5268.80567364512","5210.4302391096","5650.33201648619","5135.4733413906","4919.62806870834","5245.42141944138","6053.7160373911","7805.88141833108","9365.74246801187","10224.2405855179","11363.4184456056","13546.6987224454","15893.8605622792","14157.144161951","13509.1858157682","14542.1775991872","13235.9775701749","13574.9780420161","13480.6507536281","11535.8293558997","",
"Haiti","HTI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","479.546196225167","305.55429979766","249.412138687383","282.422062579514","359.768548644044","365.003411287546","411.602142656579","450.919227653381","494.23377330652","462.481329913694","413.737880395433","393.015793949642","329.781984395524","387.942720904121","465.310135353948","505.584820545771","615.815784685505","674.749392574125","668.291974932132","662.279518162433","740.947823017575","766.872233425335","810.326549589374","830.150055114368","828.812471368852","",
"Hungary","HUN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3333.90104770405","3716.86956819971","3855.07339515788","4152.99697915937","4472.76269790186","4508.1760808459","4580.02676907182","4735.29200849863","4789.53295389443","4619.52863282639","5266.85006050949","6646.23825495591","8391.14195161433","10254.241027541","11155.9614487481","11392.0680693742","13830.8324125299","15649.7229729163","12948.0766708512","13009.3453790731","14032.7742633362","12819.7120588032","13585.4301761498","14021.902274347","12259.1150279573","",
